date,China,Japan,United States of America,South Korea,Germany,United Kingdom,France,Russia,
2021/5/10,430283.2,288085.26,67391.71,46712.2,5915.19,5653.23,3789.08,1602.78,
2021/5/11,445135.75,248612.49,66739.2,41027.58,5491.63,4729.71,3049.39,1652.74,
2021/5/12,515507.83,324290.77,69693.01,38625.18,5853.95,4361.41,2653.24,2344.83,
2021/5/13,563035.15,307037.55,74305.38,36016.69,6767.89,5208.74,3053.63,2216.79,
2021/5/14,643425.55,261762.04,69144.73,34054.32,7353,6008.17,3287.7,2157.61,
2021/5/15,945842.68,212001.34,55291.39,36669.25,5325.14,4718.2,2454.59,1682.73,
2021/5/16,557514.96,159261.05,49129.68,30459.38,5009.18,4514.18,2335.22,1619.12,
2021/5/17,240911.5,141906.87,44637.25,28907.45,4088.05,3562.2,1736.96,1582.49,
2021/5/18,186236.56,94928.76,36514.69,20761.79,3187.67,2922.19,1252.64,1258.34,
2021/5/19,152188.89,120895.3,37240.77,17875.39,2671.91,1958.51,1136.86,1187.85,
2021/5/20,114481.1,94676.16,27803.52,13781.59,2277.98,2009.44,883.3,1234.78,
2021/5/21,153105.47,92632.16,26171.16,13484.79,2184.66,1687.92,869.16,1267.7,
2021/5/22,115590.8,85291.71,24517.23,14144.73,2425.85,1566.84,947.19,1046.29,
2021/5/23,119200.23,76552.48,23231.52,14116.46,1992.1,1538.71,1013.61,1122.45,
2021/5/24,95211.52,69114.9,19652.98,11307.53,2054.43,1281.79,1026.99,1040.44,
2021/5/25,91430.8,75455.49,18800.94,11700.94,1546.76,1284.64,773.05,913.79,
2021/5/26,215302.45,87432.21,19895.44,11573.5,1558.84,1304.13,789.11,942.89,
2021/5/27,509794.73,88183.94,30645.99,14571.98,2208.66,1592.67,944.69,904.27,
2021/5/28,316240.71,160654.62,47086.6,22546.74,3172.79,2935.79,1214.16,1049.25,
2021/5/29,227546.63,135352.61,38609.83,20622.21,2798.56,2737.88,1139.71,959.56,
2021/5/30,138296.5,106669.01,33319.84,16359.43,2465.53,1968.29,951.23,895.68,
2021/5/31,107535.11,125543.16,31584.55,20817.47,2760.12,1926.56,911.32,807.17,
2021/6/1,921300,216418.36,34499.58,26844.2,2796.9,1988.82,1018.31,925.86,
2021/6/2,944375.25,115643.57,32310.03,18235.37,3151.91,2072.96,1036.1,831,
2021/6/3,464372.32,115072.89,32106.92,18854.04,2828.36,1999.45,932.16,965.46,
2021/6/4,259722.65,102688.77,32137.11,17378.54,3182.79,2395.51,1219.79,979.73,
2021/6/5,205425.91,105960.16,31556.86,15859.34,3122.59,2023.21,1219.11,863.78,
2021/6/6,152245.47,86099.71,27720.05,14317.05,2701.66,1729.73,1057.91,910.39,
2021/6/7,113385.9,55139.99,15908.11,7612.99,1918.46,1105.01,636.61,619.77,
2021/6/8,106544.11,51118.55,15704.02,7081.04,1261.3,781.31,485.46,485.12,
2021/6/9,112763.33,55196.31,15361.51,8733.32,1542.34,783.48,432.03,502.68,
2021/6/10,112737.32,54281.74,18203.95,12121.28,1461.56,812.53,479.89,634.32,
2021/6/11,89370.11,85815.54,23582.68,14011.18,1998.2,1470.68,664.88,791.4,
2021/6/12,76706.41,69124.1,20413.17,13349.91,1962.97,1384.08,643.61,685.22,
2021/6/13,65935.61,43569.18,19142.63,10699.75,1713.85,1094.89,611.16,487.34,
2021/6/14,66751.2,41873.74,17074.51,9579.95,1604.6,964.8,560.62,482.59,
2021/6/15,51388.77,39296.59,18223.11,10711.68,1580.09,961.21,598.81,480.28,
2021/6/16,56935.38,35001.98,18623.95,6869.82,1540.31,870.85,586.47,469.65,
2021/6/17,107533.71,27692.73,14865.54,5357.13,1212.66,770.46,572.42,451.01,
2021/6/18,111868.58,33234.85,17968.25,6214.78,1027.32,912.45,534.62,413.06,
2021/6/19,89038.43,34926.24,16568.99,6203.55,977.55,737.81,516.78,403.74,
2021/6/20,80428.23,30794.63,15162.73,6017.19,998.09,799.19,498.49,400.82,
2021/6/21,58886.61,84593.38,24659.48,15732.48,1235.85,1313.67,625.84,434.51,
2021/6/22,58419.63,279362.68,48048.79,27917.72,2995.36,1884.36,728.58,631.41,
2021/6/23,95122.25,334660.37,47535.55,26563.74,3090.06,2020.76,1347.24,833.16,
2021/6/24,256402.37,221287.04,50210.01,26614.18,3099.29,2352.21,1122.88,846.59,
2021/6/25,139881.28,280688.51,54664.95,30766.68,3672.39,3321.76,1168.08,1095.16,
2021/6/26,123043.35,236464.53,47932.76,33122.81,4551.6,2955.43,1079.23,1057.37,
2021/6/27,101784.46,207223.69,42542.36,29841.33,3751.22,3054.93,1308.04,951.37,
2021/6/28,91254.24,135671.81,35979.43,22663.11,3882.15,3432.37,1179.77,1013.85,
2021/6/29,91899.59,75921.01,24275.89,14679.35,3724.92,2606.56,870.79,819.1,
2021/6/30,99648.67,107502.6,24091.26,21023.66,3210.14,1605.7,963.53,872.91,
2021/7/1,143048.75,168843.34,29039.58,20762.15,3131.03,1926.5,962.03,868.13,
2021/7/2,651907.35,124991.66,28503.41,17918.7,2716.6,1601.08,931.76,806.15,
2021/7/3,391167.47,97208.04,29330.32,18497.43,2653.49,1403.05,951.69,777.32,
2021/7/4,204720.46,69163.24,25228.48,15396.15,2346.55,1793.74,896.65,774.31,
2021/7/5,116469.75,118588.09,32891.83,19747.48,2550.46,1904.74,1263.56,925.58,
2021/7/6,106380.46,324012.82,41847.25,25880.51,3482.53,2007,1533.66,1189.48,
2021/7/7,123031.67,249866.41,42690.32,18132.8,3535.91,2228.77,1555.25,1206,
2021/7/8,181920.35,216159.66,38904.44,17919.58,3769.94,2279.13,1221.91,1227.01,
2021/7/9,129188.12,249075.53,42167.92,20742.9,4074.42,3206,1454.97,1554.31,
2021/7/10,109291.16,221414.89,36511.32,22280.18,4781.75,2533.7,1446.3,1252.69,
2021/7/11,80805.37,161041.65,34566.45,19936.3,3382.28,1988.19,1236.3,932.69,
2021/7/12,79059.66,123362.06,32048.43,15184.39,3177.66,2216.16,1191.25,1120.41,
2021/7/13,63189.79,247614.73,50021.97,20717.36,4569.03,3119.72,1318.74,1213.27,
2021/7/14,60743.15,234606.3,50781.97,19743.58,4746.16,3349.8,1533.25,1352.72,
2021/7/15,54579.68,192272.22,46198.44,17586.46,4700.19,2960.9,1123.96,1457.21,
2021/7/16,61664.6,156934.19,45171.15,19258.9,4608.26,3480.71,1173.66,1429.51,
2021/7/17,53656.71,131660.92,36981.84,19225.05,4853.98,2821.79,1294.85,1173.5,
2021/7/18,49511.72,101657.06,35092.58,18704.76,3886.45,2560.43,1129.72,1004.27,
2021/7/19,47896.69,71804.72,23692.41,10423.17,3212.48,1791.98,860.53,886.87,
2021/7/20,368903.05,64090.55,20964.38,10692.74,2932.39,1448.35,831.43,695.5,
2021/7/21,287753.37,79792.87,20777.77,13290.46,2289.75,1252.73,795.22,683.9,
2021/7/22,267714.74,104133.02,26929.49,16100.2,2477.7,1449.64,821.05,630.09,
2021/7/23,130620.34,203047.14,39373.55,20595.06,3623.98,3428.35,1077.76,796.95,
2021/7/24,89678.48,145060.65,34167.64,20746.87,2975.26,2138.59,1386.82,885.94,
2021/7/25,102239.55,118152.81,32578.4,17401.88,3084.79,1857.8,1186.95,977.95,
2021/7/26,82915.46,98867.33,29434.73,14186.91,3031.25,1565.57,1068.87,1047.95,
2021/7/27,64922.52,87078.66,23972.93,14318.58,3349.13,1603.25,1303.08,911.79,
2021/7/28,61527.93,64631.56,26411.66,13082.56,3138.41,1654.94,1443.42,986.52,
2021/7/29,57760.49,393046.83,82939.63,43646.55,6445.72,2444.79,2066.91,1546.45,
2021/7/30,55737.8,1409909.69,205213.19,85571.4,12421.96,11237.47,4818.26,3735.85,
2021/7/31,73308.86,2036707.4,134398.44,90397.56,12503.88,9097.03,6152.56,3883.46,
2021/8/1,96393.4,2077736.46,141913.71,109066.53,12076.51,9226.16,6717.38,4120.79,
2021/8/2,68098.84,1250116.54,125055.79,87321.24,11518.15,7343.46,5767.18,4227.13,
2021/8/3,1516145.83,1012618.44,115813.95,74198.55,10394.03,6284.84,4942.57,3270.42,
2021/8/4,1672166.59,809189.59,121279.94,63134.72,10508.05,7302.8,5785.72,4029.09,
2021/8/5,985966.2,483095.06,77009.65,34302.04,9394.83,6235.48,4754.5,3542.57,
2021/8/6,535429.15,374716.35,66436.29,29059.83,5694.34,4513.63,4090.26,2366.29,
2021/8/7,374460.93,258915.7,54994.8,28269.18,5850.2,3476.45,3132.25,2008.29,
2021/8/8,244971.29,245995.37,50014.41,26084.27,3869.65,3012.97,2618.82,1323.42,
2021/8/9,143727.04,210177.53,43589.08,24760.63,3619.86,2750.5,2399.89,1692.11,
2021/8/10,133437.41,225141.67,41894.81,28904.75,3678.81,2386.57,2049.24,1708.86,
2021/8/11,124178.96,191840.43,45443.54,25500.92,4202.6,2814.74,2385.76,1611.87,
2021/8/12,113233.47,184396.98,52275.4,22293.78,3578.35,2786.16,2111.75,1522.37,
2021/8/13,126069.86,185048.4,43501.45,24132.97,3758.07,3448.78,1838.99,1524.17,
2021/8/14,123213.36,117104.32,33416.13,20300.96,2950.66,2197.43,1449.64,1304.45,
2021/8/15,119928.58,118522.49,29917.29,19277.14,2612.16,1907.88,1391.3,1053.59,
2021/8/16,146834.84,97204.57,25160.76,12705.57,2169.76,1329.64,1170.17,862.78,
2021/8/17,100871.57,338792.35,52928.19,31623.61,5568.8,1719.44,1825.57,1205.46,
2021/8/18,80207.32,678437.95,124257.63,62169.45,7787.55,5120.81,3155.82,2638.47,
2021/8/19,70904.51,851539.46,111324.17,49203.64,8630.91,5272.36,3079.42,2658.37,
2021/8/20,53347.23,787523.33,94754.2,46910.98,8515.75,6741.58,3252.91,3026,
2021/8/21,50655.09,663427.06,82039.54,52893.85,7362.37,5452.33,3387.48,2480.49,
2021/8/22,35258.87,634363.09,86158.49,57524.76,8113.14,5192.82,3105.83,2313.14,
2021/8/23,26883.76,642182.2,75262.34,50487.22,5937.15,5001.19,2842,2350.52,
2021/8/24,34684.8,334124.68,49173.23,27150.29,3775.87,3221,1861.26,1854.03,
2021/8/25,28121.64,248869.5,46337.59,31602.59,3570.73,2653.5,1781.95,1562.28,
2021/8/26,128675.09,199196.46,37838.39,22370.56,3214.58,2139.41,1626.3,1520.74,
2021/8/27,117171,142564.75,33864.22,21578.05,2974.51,2131.46,1501.98,1300.62,
2021/8/28,88171.91,150500.35,32224.2,22848.26,3677.28,1884.05,1571.81,1408.59,
2021/8/29,61567.38,132721.35,33529.52,19275.15,2894.42,1619.1,1361.04,1249.82,
2021/8/30,58540.02,148478.59,31334.97,19157.78,3270.24,1781.84,1320.79,1454.02,
2021/8/31,57213.28,189252.21,35430.61,24837.47,3191.7,1989.69,1480.69,1499.12,
2021/9/1,91582.52,222440.93,40201.38,23172.82,3240.85,2163.36,1612.93,1449.36,
2021/9/2,89179.77,108228.32,26705.79,16562.62,2864.49,1598.45,1341.31,1193.47,
2021/9/3,75959.62,104008.12,31617.03,14726.42,2695.23,1456.32,1149.04,1083.47,
2021/9/4,64710.21,83187.16,23323.61,17370.59,2713.83,1279.54,1256.4,1112.76,
2021/9/5,49208.8,78297.98,17187.04,13101.66,2110.24,1128.92,979.02,778.59,
2021/9/6,43465.74,65485.28,15127.11,9311.2,1655.28,802.68,771.58,632.52,
2021/9/7,44238.02,84863.43,16041.44,12382.16,1943.38,765.4,613.08,522.21,
2021/9/8,43363.39,87942.37,16598.53,10227.66,1798.27,755.45,700.59,466.43,
2021/9/9,35300.61,73754.43,16175.98,11459.96,1727.74,657.55,612.52,474.13,
2021/9/10,38293.71,80948.5,18200.06,11294.69,1822.87,738.17,582.01,613.01,
2021/9/11,34149.64,68112.31,15454.06,11278.92,1682.3,630.75,623.89,689.34,
2021/9/12,33409.44,57962.16,15951.28,9872.3,1471.23,676.77,635.12,577.5,
2021/9/13,33436.84,43497.04,12548.88,8655.04,1381.9,634.18,583.1,558.25,
2021/9/14,29270.67,34517.49,11828.17,9019.75,1490.97,708.11,500.1,542.09,
2021/9/15,32632.68,51623.55,13067.05,9962.75,1534.93,775.86,525.66,602.94,
2021/9/16,51139.84,67250.11,14242.6,10206.02,1498.55,809.09,535.1,626.89,
2021/9/17,528266.17,104483.27,25025.88,14189.9,1709.32,1035.47,812.19,699.55,
2021/9/18,431421.37,91718.09,19908.64,14306.81,1690.01,893.33,824.75,600.57,
2021/9/19,238159.9,65313.28,17773.9,12895.48,1562.91,1150.9,615.73,560.06,
2021/9/20,108314.89,62237.7,15295.61,12251.78,1303.95,906.86,508.69,518.94,
2021/9/21,84731.54,42640.34,13469.25,12754.99,1223.68,832.07,460.08,574.67,
2021/9/22,47469.48,43446.61,12378.89,11614.95,1242.58,835.97,515.76,617.18,
2021/9/23,45709.05,43186.18,10965.81,6271.51,975.94,827.24,484.8,622.31,
2021/9/24,43566.07,42496.97,12614.67,6092.77,775.61,873.16,359.09,484.33,
2021/9/25,45626.87,47594.93,10915.18,6249.06,697.93,868.84,421.99,476.34,
2021/9/26,38673.56,40483.05,10516.4,5271.56,812.18,766.76,375.47,449.13,
2021/9/27,37805.5,35601.44,9576.22,4335.73,607.89,655.11,306.85,415.26,
2021/9/28,34439.7,37757.82,9537.47,4488.32,598.62,855.17,370.57,402.61,
2021/9/29,43605.04,40786.33,9963.8,4554.86,623.42,771.39,324.96,394.29,
2021/9/30,110149.52,147928.89,21917.26,10270.06,954.02,1070.91,351.73,503.33,
2021/10/1,167899.22,358536.43,39677.67,15493.6,1612.87,1465.07,629.29,719.92,
2021/10/2,124175.22,140669.65,24160.29,11254.6,1403.66,1484.88,741.49,714.91,
2021/10/3,81480.02,95763.05,18934.45,8939.6,1066.6,1465.08,550.03,488.19,
2021/10/4,62783.36,67122.26,13431.18,6584.48,949.9,1063.36,531.67,451.29,
2021/10/5,47404.28,54729.92,11934.26,8415.38,1106.88,1471.83,607.11,579.69,
2021/10/6,44330.3,55676.29,16336.14,7815.18,1148.91,1058.26,697.59,639.72,
2021/10/7,37379.46,51653.76,17480.51,7606.52,1074.41,1019.42,736.52,690.18,
2021/10/8,24906.12,49987.56,18833.56,10571.31,1121.77,1152.16,776.21,692,
2021/10/9,28877.92,47690.25,18275.51,15703.28,1086.56,978.96,758.08,621.9,
2021/10/10,27066.26,47568.69,17028.98,11148.01,989.67,1054.22,749.47,607.47,
2021/10/11,28548.79,38057.42,15196.55,9664.43,957,911.36,640.87,579.09,
2021/10/12,29387.08,43186.46,14241.33,8485.46,785.19,995.43,546.72,611,
2021/10/13,41562.49,40463.29,14563.87,7800.13,892.82,761.33,633.53,747.09,
2021/10/14,45740.92,48510.12,18274.47,10291.94,1201.18,838.21,548.86,748.74,
2021/10/15,341451.33,79504.17,23915.74,11788.27,1401.39,1544.3,558.68,881.53,
2021/10/16,259074.18,77231.2,24397.01,13078.4,1526,1305.3,646.6,844.75,
2021/10/17,108031.11,52298.57,20395.21,10399.99,1370.62,1147.25,929.69,651.72,
2021/10/18,69161.08,48165.39,18723.25,9514.84,1316.55,1079.38,639.02,605.59,
2021/10/19,51438.49,50178.48,20190.21,10805.98,1411.53,1164.6,602.1,692.05,
2021/10/20,47051.37,60173.07,26988.47,12931.07,2077.53,1327.4,790.13,750.92,
2021/10/21,39076.03,891188.62,166023.11,91625.89,5166.93,5285.31,2348.16,1488.83,
2021/10/22,42316.24,1054432.26,167711.59,61496.94,6905.95,6204.88,2350.41,2665.02,
2021/10/23,31570.56,938303.96,134277.42,44617.8,4651.05,4286.96,1783.52,2018.74,
2021/10/24,47606.56,715165.4,135369.99,50888.67,3671.92,3508.08,1703.37,1835.79,
2021/10/25,50376.06,330406.94,183073.02,98687.48,3481.74,4309.69,1585.65,2073.12,
2021/10/26,47544.99,828057.76,172725.74,106115.83,14021.62,10112.12,6614.15,5194.82,
2021/10/27,50426.15,827333.13,161615.97,102299.75,13262.78,10029.78,6629.24,6108.27,
2021/10/28,47901.91,475499.45,93481.16,34150.53,11396.64,7585.81,4191.74,3357.85,
2021/10/29,51410.12,467466.61,95389.71,35347.13,11137.01,9744.78,4302.46,3321.93,
2021/10/30,41629.73,402043.43,79882.26,36506.43,9164.65,6551.05,3472.15,2861.34,
2021/10/31,53469.36,658349.23,77474.6,44174.14,7346.67,6153.86,3252,2848.54,
2021/11/1,1974338.3,907985.86,72908.22,51993.96,8487.53,6299.52,3690.24,2684.21,
2021/11/2,1073376.84,463501.1,72465.15,39320.23,8396.43,5322.48,3237.06,2919.55,
2021/11/3,737782.23,477692.09,84995.56,30713.6,6662.76,5366.65,2895.67,3160.09,
2021/11/4,481248.43,297990.95,66566.99,22559.26,6475.49,4448.73,3132.52,3216.47,
2021/11/5,349878.08,276556.22,61129.78,24334.57,5917.05,4524.02,3154.83,2852.57,
2021/11/6,318915.74,155069.91,53459.03,17870.42,5643.72,3646.37,2288.73,2193.04,
2021/11/7,220989.34,108546.42,32643.82,13217.97,3292.58,2531.4,2134.85,1490.21,
2021/11/8,145133.67,65267.46,19946.15,11298.11,2213.2,2035.32,1311.4,1010.35,
2021/11/9,142842.69,50672.55,15560.77,6754.65,1613.55,1064.67,771.05,825.25,
2021/11/10,141635.83,75306.27,19149.17,7751.21,1733.04,986.29,650.63,709.7,
2021/11/11,114810.72,152354.57,29986.45,12853.98,1959.45,1409.74,1221.2,1026.87,
2021/11/12,127618.95,187382.92,33918.17,19641.13,2328.56,1870.85,1181.69,1190.18,
2021/11/13,137489.04,177112.88,31556.77,14714.33,2243.45,1819.4,1029.91,1118.75,
2021/11/14,186776.81,140131.13,27811.72,13787.18,2067.47,2147.68,1034.58,952.6,
2021/11/15,161042.85,121029.39,22829.32,12250.36,1697.06,1685.66,953.77,949.27,
2021/11/16,107854.96,115331.31,22543.23,11225.11,1743.28,1803.35,1061.84,985.28,
2021/11/17,71430.57,108097.31,25340.41,12246.65,1593.72,1554.56,969.66,1044.88,
2021/11/18,60043.07,95333.4,21958.02,9371.23,1443.51,1380.73,815.45,805.75,
2021/11/19,52889.04,66422.68,20325.66,8742.05,1225.88,1233.26,750.74,723.57,
2021/11/20,57594.77,61801.58,19376.83,8772.31,1256.96,1199.47,677.52,744.37,
2021/11/21,49183.08,50013.11,16447.98,6550.33,1083.52,1029.32,578.43,598.92,
2021/11/22,45010.71,36879.8,14761.11,4052.36,882.07,827.37,539.1,494.79,
2021/11/23,40518.86,33505.49,9844.91,4278.82,1047.93,759.21,452.46,514.16,
2021/11/24,49194.51,38579.53,11892.03,4004.8,918.28,686.44,406.63,492.61,
2021/11/25,51434.86,41267.73,15262.06,6153.41,859.21,921.24,369.97,500.13,
2021/11/26,66318.89,53900.72,23064.77,6311.73,1321.29,1696.58,536.54,1281.26,
2021/11/27,56941.78,41739.11,17994.85,6347.91,1166.13,1087.71,511.3,714.36,
2021/11/28,62083.94,32493.59,13703.76,4990.85,1060.55,972.58,484.61,511.72,
2021/11/29,44525.49,33762.9,12688.87,4590.35,927.61,788.81,415.66,447.39,
2021/11/30,38892.84,54813.88,11818.22,6301.28,1032.23,821.61,340.45,469.58,
2021/12/1,52482.53,87999.47,14235.26,8282.1,1283.86,871.99,478.22,520.93,
2021/12/2,41395.49,56164.65,15354.93,5162.94,1159,729.45,528.18,646.85,
2021/12/3,29732.04,33023.33,12060.8,5201.32,1194.65,731.44,448.39,661.01,
2021/12/4,32562.23,35192.84,12761.28,5008.76,1209.42,840.26,462.43,634.65,
2021/12/5,25895.87,30610.43,11896.47,6019.12,1076.97,719.63,504.02,648.44,
2021/12/6,24349.02,27429.75,11068,4019.4,946.62,671.26,452.18,610.21,
2021/12/7,77446.61,29887.17,10775.19,4091.9,962.66,716.95,343.3,709.07,
2021/12/8,83122.81,28363.66,10540.02,4291.74,1114.17,627.37,355.57,677.56,
2021/12/9,62642.8,212694.17,23345.31,10801.69,984.96,676.03,384.45,681.99,
2021/12/10,72929.54,327535.71,49338.99,23275.88,3385.21,1828.92,1121.65,1534.49,
2021/12/11,53135.22,317143.26,40670.2,23208.55,3290.93,2081.46,1364.04,1433.94,
2021/12/12,43707.78,232557.83,36246.81,18767.24,3183.2,2601.51,1414.24,1240.62,
2021/12/13,36440.13,150461.31,30800.13,13745.35,2621.97,2033.55,1212.54,1174.22,
2021/12/14,28381.95,122562.32,29886.28,13528.31,2867.22,2014.73,1192.65,1220.17,
2021/12/15,39370.91,68562.31,25815.64,13997.08,2263.06,1831.08,1331.79,1219.78,
2021/12/16,35360.84,77657.2,21028.75,12154.94,1818.75,1091.67,711.07,973.01,
2021/12/17,29386.59,102536.36,27177.31,10863.14,1927.72,1252.59,812.61,1053.28,
2021/12/18,31004.06,108839.45,23956.28,10651.27,1895.57,1243.81,858.55,864.23,
2021/12/19,26944.45,84091.19,20803.62,9717.78,1591.83,1088.45,771.94,741.82,
2021/12/20,24322.71,68776.48,18346.3,9215.4,1661.75,1154.69,736.97,714.31,
2021/12/21,228237.83,56207.71,20055.97,9726,1568.21,1049.52,650.6,884.88,
2021/12/22,154094.91,59214.53,20753.31,9282.89,1643.01,1011.69,627.83,902.67,
2021/12/23,107366.13,55208.62,18283.49,8805.03,1945.37,1541.22,594.69,702.07,
2021/12/24,82687.93,71728.06,22631.38,10302.36,2193.76,1824.92,600.1,942.7,
2021/12/25,62593.76,50736.54,19964.38,7482.68,2185.14,1867.68,592.58,752.48,
2021/12/26,46582.9,42148.66,17510.35,6514.02,1784.25,1581.13,535.02,654.11,
2021/12/27,43488.5,46023.07,14947.57,6572.51,1697.31,1042.17,485.34,581.03,
2021/12/28,33207.06,59293.64,19956.99,10118.94,2356.26,1408.22,656.08,802.07,
2021/12/29,34812.63,155066.13,31353.83,13084.21,2493.9,1606.37,791.58,1509.56,
2021/12/30,31587.9,161669.88,36174.1,12009.29,2831.52,1929.17,919.59,2021.74,
2021/12/31,110234.91,214043.67,39504.97,17520.16,2738.85,2246.44,790.54,1297.01,
2022/1/1,365774.04,230725.88,31385.39,22719.05,2659.92,2012.38,825.92,942.09,
2022/1/2,226753.74,137905,27653.92,16529.1,2559.81,2233.42,908.57,1074.6,
2022/1/3,158800.87,110702.48,24940.34,12030.77,2624.94,1876.64,887.72,1109.94,
2022/1/4,147309.49,69678.35,16564.83,9002.19,2157.47,1634.79,742.15,860.86,
2022/1/5,104301.31,50217.89,18836.04,6923.82,1748.86,1456.59,714.41,640.33,
2022/1/6,111013.79,51199.25,18064.3,7742.18,1647.29,1288.36,653.34,696.51,
2022/1/7,97049.75,79181.33,21437.83,9640.31,1766.9,1517.75,593.09,717.43,
2022/1/8,98809.83,66736.24,17612.32,9646.68,1600.3,1167.36,636.55,573.62,
2022/1/9,93352.51,71398.15,18613.03,10078.89,1487.41,925.11,599.6,484.45,
2022/1/10,105887.77,85551.77,17055.09,11748.54,1443.1,1131.28,481,505.29,
2022/1/11,103805.21,89095,16455.87,10219.35,1446.57,1020.91,410.65,571.67,
2022/1/12,92950.21,232492.32,16904.45,9701.44,1459.89,889.14,394.22,618.77,
2022/1/13,95724.54,390813.17,76652.39,14636.49,2800.3,1560.09,1007.4,1476.36,
2022/1/14,94443.12,1921106.68,272674.26,72476.73,13109.77,11495.62,6005.22,6753.21,
2022/1/15,84247.41,1887210.69,219423.03,66933.87,16178.22,13110.97,7284.27,5538.98,
2022/1/16,68336.29,1069585.22,158852.49,38022.51,10919.34,9061.78,6009.1,4912.48,
2022/1/17,48992.57,840027.04,127934.65,34673.62,12128.92,7726.17,5415.7,4389.86,
2022/1/18,46748.96,653341,122739.39,35466.14,11619.17,7279.96,5621.36,4715.4,
2022/1/19,47922.12,656718.84,124320.23,33278.56,11022.73,7104.96,5503.81,4705.44,
2022/1/20,80628.72,493488.32,72370.91,37569.64,7336.35,6027.05,3982.44,4770.16,
2022/1/21,65290.15,536345.47,90561.04,39643.44,8039.34,6781.24,4191.78,3746.67,
2022/1/22,42101.88,365750.43,69554.64,29480.33,6309.07,5177.07,3341.53,2908.3,
2022/1/23,41362.32,302212.49,60404.44,24628.38,5209.96,3490.64,2320.24,2143.39,
2022/1/24,34675.65,248007.49,44884.12,24574.96,3644.31,3723.35,2212.96,2166.24,
2022/1/25,1084744.9,249579.81,46055.67,23332.07,3311.98,4566.61,2160.49,2209.76,
2022/1/26,744746.74,211087.35,52474.19,21097.09,3551.58,4898.65,2572.65,2514.02,
2022/1/27,370189.13,199259.42,60900.82,26307.03,4410.34,4667.73,2350.28,2770.3,
2022/1/28,353823.21,159284.64,45107.58,21012.88,3981.78,4176.11,1749.77,2400.37,
2022/1/29,274431.72,126111.54,40388.22,19455.63,3364.34,3012.49,1392.14,1659.96,
2022/1/30,193057.07,92640.66,31855.44,15292.95,2526.52,2309.57,1262.92,1259.66,
2022/1/31,236804.37,166544.65,26429.91,21086.04,2613.62,1952.3,1145.57,1036.21,
2022/2/1,408811.79,245642,27843.64,23071.18,2802.68,1939.47,1212.05,1059.07,
2022/2/2,295204.29,129068.25,21922.55,18369.16,2539.61,1678.16,1073.88,998.65,
2022/2/3,206569.23,145840.17,31460.32,21516.02,2454.49,1649,1078.75,1083.6,
2022/2/4,180056.95,256395.9,55249.72,27301.6,3793.31,3241.14,1995.57,1728.99,
2022/2/5,151631.63,266805.83,53530.59,24151.82,3242.57,3877.5,2080.5,1871.95,
2022/2/6,162511.18,230957.4,43867.17,20420.1,3095.46,3097.39,1897.91,1491.42,
2022/2/7,163217.78,163666.82,34495.18,17579.38,2700.59,2775.91,1618.1,1346.69,
2022/2/8,139811.39,119704.63,36174.97,16656.3,3123.99,2930.12,1571.14,1433.79,
2022/2/9,89215.21,94210.68,39612.4,15478.69,2843.48,2993.01,1498.8,1777.15,
2022/2/10,68359.93,110927.25,29934.59,15798.79,2544.32,1966.02,1283.77,2639.5,
2022/2/11,56916.18,90553.3,28699.6,13369.38,2172.18,1902.32,983.92,2034.45,
2022/2/12,56586.33,61167.41,21898.22,14629.87,1783.51,1293.16,758,1367.9,
2022/2/13,51571.75,51328,19961.11,11716.25,1461.68,1363.99,769.83,996.01,
2022/2/14,50517.98,47430.24,17264.45,8654.05,1405.31,1198.97,714.94,1010.14,
2022/2/15,520166.18,50864.05,14789.17,7534.06,1186.22,1274.93,508.98,815.34,
2022/2/16,383880.13,38632.34,16591.48,7653.06,1225.66,1187.46,529.58,754.54,
2022/2/17,197412.77,43398.4,20846.26,7819.14,1132.06,1228.93,497.98,777.94,
2022/2/18,140250.98,81150.96,31949.71,9859.06,1560.39,2179.66,593.79,928.85,
2022/2/19,109565.24,58544,23181.87,10084.76,1578.63,1573.09,694.28,813.23,
2022/2/20,86388.31,50146.14,19265.47,8470.64,1462.4,1179.47,704,708.57,
2022/2/21,64505.79,36575.24,18136.27,7648.6,1262.13,942.33,600.29,690.43,
2022/2/22,49612.01,29458.44,14434.04,6574.35,1177.76,954.75,484.99,729.93,
2022/2/23,45987.55,27914.84,14574.19,4616.42,1185.71,783.19,501.49,850.8,
2022/2/24,44146.8,24905.71,13160.37,4104.18,1038.68,674.92,478.09,672.39,
2022/2/25,50823.75,31195.55,12422.9,3900.39,1000.36,670.48,380.31,828.75,
2022/2/26,57575.95,28652.48,12082.65,4081.78,943.32,649.66,383.85,800.4,
2022/2/27,59370.63,28439.78,12570.73,5869.11,835.03,607.35,347.72,735.7,
2022/2/28,60005.13,38555.64,14622.67,9230.71,969.08,755.96,481.55,902.9,
2022/3/1,69659.48,150748.56,22583.65,20927.34,1604.12,1265.39,667.97,803.11,
2022/3/2,78909.15,94849.06,24026.13,13226.57,1446.64,1106.95,885.86,853.44,
2022/3/3,104874.75,78776.91,23748.66,15323.28,1609.01,1221.6,810.18,835.83,
2022/3/4,87797.34,153647.58,33999.06,19446.13,2583.12,2186.03,1104.63,1619.44,
2022/3/5,74746.06,111431.23,32246.84,17302.58,2275.83,1955.74,1027.23,1572.74,
